id,payment_status,created_at,score,icc,status,age,gender,income,housing_type,economic_dependents,occupancy_type,level_of_studies,tenure,state,reasson,rate,term,total_debt,amount_to_be_lend,marital_status,1_day_>_delinquencies_in_the_last_6_months,30_days_>_delinquencies_in_the_last_12_months,Account_has_an_important_observation_code,Check_if_the_user_has_other_loan_requests_in_ANALYSIS,Check_if_the_user_has_past_approved_loan_request,Check_if_the_user_has_past_rejected_loan_request,Counting_all_loans,Counting_installment_loans_type_I__M__O__X,Counting_revolvent_loans_type_R,DebtWithoutRE&12mAU___AnualIncome,DebtWithoutRE_AnualIncome_Ratio,Debt_To_Income_ratio_(Digitt_12_months),Debt_To_Income_ratio_(Digitt_15_months),Debt_To_Income_ratio_(Digitt_9_months),Digitt_payment_12_months_VS_average_last_payments,Digitt_payment_15_months_VS_average_last_payments,Digitt_payment_9_months_VS_average_last_payments,Employer_matches_to_Buro_employer,Evaluating_how_long_the_user_has_been_in_buro,Get_accounts_opened_recently.,Inquiries_in_the_last_6_months,Loan_request_Address_matches_to_Buros_Address,Percentage_of_revolving_credit_solved_by_digitt_credit._digitt_credit_all_revolving_credit,Personal_info_matches_to_Buros_personal_info,Revolving_LoC_Usage_ratio,bank_0,name_0,match_balance_address_0,loan_amount_0,rate_0,bank_1,name_1,match_balance_address_1,loan_amount_1,rate_1,bank_2,name_2,match_balance_address_2,loan_amount_2,rate_2,bank_3,name_3,match_balance_address_3,loan_amount_3,rate_3,bank_4,name_4,match_balance_address_4,loan_amount_4,rate_4
4779,On-time,2019-04-26 16:44:12.20035+00,681,7,APPROVED,44,F,21900,PROPIO,1,Empleado,Posgrado,1,Jalisco,,27,15,20027,20027.97,SOLTERO,1,0,,,,,8,4,4,0.3157,0.3157,0.4315,0.4162,0.4571,1.3644,1.132,1.7533,0.181818,260.749,0,3,0.672566,0.699,1,0.6512,Santander,Free,0,20027.97,58.5,,,,,,,,,,,,,,,,,,,,
4772,,2019-04-26 06:55:16.961063+00,671,4,REJECTED,26,F,20000,FAMILIA,0,Empleado,Licenciatura,1,Jalisco,MONTHLY_DEBT_PAYMENT | LOAN_LARGER_60K | HIGH_CREDIT_LINE_USAGE,29,15,66500,50408.12,SOLTERO,0,0,,,,,7,1,6,1.0279,1.0279,1.1168,1.0747,1.1873,0.9502,0.7903,1.2179,1,91.436,3,9,0.780488,0.3127,1,0.9251,American Express,The Gold Elite,1,16394.95,80.04,BBVA Bancomer,Azul,0,4683.79,109.2,HSBC,Oro,1,29329.38,60.29,,,,,,,,,,
4766,,2019-04-25 19:47:50.652537+00,660,7,REJECTED,37,F,20000,PROPIO,2,Empleado,Licenciatura,10,Baja California,,30,15,110000,78201.67,CASADO,3,0,,,,,8,3,5,0.9416,0.9416,1.2433,1.178,1.3527,,,,0.693333,152.787,0,1,0.461538,0.3461,1,0.9229,Santander,Free,0,0,29.64,American Express,The Platinum,1,78201.67,65.64,,,,,,,,,,,,,,,
4764,,2019-04-25 19:42:27.538502+00,645,7,REJECTED,56,F,20000,PROPIO,0,Negocio propio,Posgrado,8,Jalisco,LOAN_LARGER_60K | MONTHLY_DEBT_PAYMENT,33,12,130000,112578.24,CASADO,1,0,,,,,4,3,1,0.7931,1.0463,1.0008,0.9069,1.1583,1.3351,1.1159,1.7026,0.229508,265.987,0,3,0.680412,0.8503,0.846154,0.9194,Citibanamex,Citi Premier,1,112578.24,73.2,,,,,,,,,,,,,,,,,,,,
4760,,2019-04-25 15:22:58.016119+00,698,8,REJECTED,28,F,15000,PROPIO,1,Empleado,Licenciatura,1,Sinaloa,,25,15,120000,50445.97,CASADO,0,0,,,,,3,0,3,0.967,0.967,1.0088,0.9526,1.1029,0.4589,0.3798,0.5912,0.166667,95.6473,0,1,0.621622,0.2898,1,0.8442,BBVA Bancomer,Oro,1,50445.97,63.53,,,,,,,,,,,,,,,,,,,,
4753,,2019-04-24 21:33:55.348319+00,650,5,REJECTED,36,M,19700,PROPIO,3,Empleado,Licenciatura,2,Aguascalientes,,32,9,53000,28730.64,CASADO,,,LG|LC|LC,,,,8,7,1,1.2812,1.2812,1.2522,1.2278,1.293,0.1597,0.1333,0.204,0.0816327,142.828,0,1,0.673267,0.4959,1,6.0984,American Express,The Gold Elite,-1,28730.64,115.2,,,,,,,,,,,,,,,,,,,,
4752,,2019-04-24 20:24:20.981689+00,706,7,REJECTED,36,F,95000,FAMILIA,1,Empleado,Licenciatura,2,Chihuahua,,24,12,90000,60000,CASADO,0,0,,,,,11,7,4,0.5585,0.601,0.6375,0.6269,0.6551,0.2243,0.1854,0.2894,0.8125,161.488,1,3,0.796748,0.1091,0.916667,0.7047,American Express,The Platinum,0,60000,40.44,,,,,,,,,,,,,,,,,,,,
4748,On-time,2019-04-24 16:52:52.954063+00,682,4,APPROVED,28,M,16552,PROPIO,2,Empleado,Licenciatura,2,Nuevo León,,27,12,6000,4957.6,CASADO,0,0,,,1,1,3,2,1,0.0685,0.0685,0.0904,0.0854,0.0988,,,,0.0588235,77.6493,2,8,0.788991,1.0922,1,0.9078,HSBC,Clásica,0,4957.6,88.8,,,,,,,,,,,,,,,,,,,,
4745,,2019-04-24 12:23:12.986908+00,686,3,REJECTED,58,M,50000,PROPIO,0,Negocio propio,Licenciatura,2,México,MONTHLY_DEBT_PAYMENT | BAD_CREDIT_HISTORY | MANY_OPEN_ACCOUNTS,27,12,15000,82924.93,VIUDO,,,FN|CL|FN|AD,,,,21,10,11,3.3075,3.3075,3.4449,3.4171,3.4913,1.0173,0.844,1.3072,0,280.71,1,11,0.659574,0.0566,1,0.9548,Afirme,Clásica,0,82924.93,96.72,,,,,,,,,,,,,,,,,,,,
4734,On-time,2019-04-23 21:03:02.064396+00,660,6,APPROVED,28,F,10000,PROPIO,1,Negocio propio,Preparatoria,1,Tabasco,,30,12,34000,34096.52,CASADO,0,0,,,,,2,1,1,0.2879,0.2879,0.4227,0.3658,0.5181,0.8022,0.668,1.0268,0.35,38.957,1,11,0.506024,1.0108,1,0.9396,BanCoppel,BanCoppel Visa,-1,34096.52,63.5,,,,,,,,,,,,,,,,,,,,
4727,,2019-04-23 17:39:01.158973+00,676,7,APPROVED,24,F,9000,FAMILIA,0,Empleado,Licenciatura,1,Veracruz de Ignacio de la Llave,,28,15,33509,18366.37,SOLTERO,0,0,,,,,5,0,2,0.2964,0.2964,0.5482,0.5141,0.6053,0.216,0.1795,0.2773,0.0444444,43.617,1,1,0.482759,0.5737,1,0.9585,Santander,American Express,1,8717.21,58.5,Santander,Fiesta Rewards Oro,1,9649.16,52.9,,,,,,,,,,,,,,,
4726,,2019-04-23 17:28:38.98089+00,675,8,REJECTED,39,F,15000,RENTADO,0,Empleado,Posgrado,3,Jalisco,,28,12,31675,31734.41,SOLTERO,0,0,,,,1,8,3,5,1.1552,2.1398,1.3063,1.271,1.3655,1.1702,0.9721,1.5019,0.827586,155.984,0,2,0.770492,0.3757,1,0.9082,Invex,Volaris Clásica,1,31734.41,75,,,,,,,,,,,,,,,,,,,,
4723,On-time,2019-04-23 14:58:57.474155+00,659,7,APPROVED,33,M,4000,PROPIO,0,Empleado,Licenciatura,1,Jalisco,,31,12,8692,8181.29,SOLTERO,5,13,CL|PC|CL|CL,,,,3,2,1,0.3852,0.3852,2.8792,2.845,2.9364,1.0718,0.8937,1.3703,0.255319,46.7468,0,4,0.817391,1.0498,1,1.1631,Santander,Aeromexico,1,8181.29,58.51,,,,,,,,,,,,,,,,,,,,
4722,,2019-04-23 06:33:50.248909+00,627,6,REJECTED,31,F,12000,PROPIO,0,Negocio propio,Posgrado,3,Baja California,,35,12,36000,26039.82,SOLTERO,6,0,,,,,10,4,6,0.4512,0.4512,1.0983,1.0621,1.159,,,,0,98.635,0,2,0.4,0.6027,1,0.7913,Santander,Light,-1,7223.94,28.14,Santander,Fiesta Rewards Clásica,-1,18815.88,58.51,Citibanamex,Clásica,0,0,76.44,,,,,,,,,,
4710,,2019-04-22 22:56:17.573598+00,688,6,REJECTED,26,M,35000,RENTADO,0,Empleado,Licenciatura,2,Jalisco,OTHER | ABANDONED,26,12,25000,,CASADO,1,0,,,1,1,2,2,0,,,,,,,,,0,80.5243,0,13,0.842105,,1,,Afirme,Básica,0,0,56.88,,,,,,,,,,,,,,,,,,,,
4702,On-time,2019-04-22 21:07:15.050156+00,688,6,APPROVED,28,F,16000,RENTADO,1,Empleado,Licenciatura,2,Ciudad de México,,26,12,21890,23999.11,SOLTERO,0,0,,,,,4,340,3,0.2079,0.2079,0.2756,0.2505,0.3175,1.1099,0.9197,1.4281,0.0588235,96.722,0,7,0.52459,0.6065,1,0.9868,Citibanamex,Oro,-1,23999.11,55.74,,,,,,,,,,,,,,,,,,,,
4695,On-time,2019-04-22 20:01:34.652284+00,686,6,APPROVED,29,M,28000,PROPIO,0,Empleado,Licenciatura,1,México,,27,15,50000,60000,SOLTERO,0,0,,,,,6,3,3,0.5505,1.6657,0.6102,0.5744,0.6702,0.2925,0.2427,0.3759,1,72.587,1,2,0.548148,1.0938,1,0.7721,American Express,The Gold Elite,0,36973.6,56.45,Santander,Free,0,23026.4,50,,,,,,,,,,,,,,,
4693,On-time,2019-04-22 19:12:48.03141+00,705,8,APPROVED,27,F,25000,RENTADO,0,Empleado,Licenciatura,1,Ciudad de México,,24,12,29537,29165.47,SOLTERO,0,0,,,,,4,2,2,0.2702,0.2702,0.1903,0.1707,0.2229,0.5157,0.4263,0.6653,0.0769231,78.5525,1,2,0.555556,0.8024,1,0.1858,BBVA Bancomer,Oro,-1,29165.47,65.61,,,,,,,,,,,,,,,,,,,,
4692,,2019-04-22 18:52:21.469371+00,660,7,APPROVED,31,M,6000,FAMILIA,0,Negocio propio,Licenciatura,10,México,,30,12,18800,19715.13,SOLTERO,0,0,,,,,1,0,1,0.2362,0.2362,0.3281,0.2733,0.42,0.112,0.0933,0.1434,0.1,279.186,0,4,0.829268,1.1594,1,0.9045,BanCoppel,BanCoppel Visa,1,19715.13,99.84,,,,,,,,,,,,,,,,,,,,
4690,,2019-04-22 17:09:57.303435+00,627,5,REJECTED,29,F,30000,PROPIO,0,Negocio propio,Licenciatura,4,Jalisco,,35,12,127166,,SOLTERO,,8,,,,,9,3,6,,,,,,,,,0.214286,119.25,0,2,0.854545,,1,,Citibanamex,Platinum,0,0,44.16,,,,,,,,,,,,,,,,,,,,
4689,,2019-04-22 17:01:17.812364+00,627,5,REJECTED,29,F,30000,PROPIO,0,Negocio propio,Licenciatura,4,Jalisco,,35,12,59978,59978.05,SOLTERO,,8,,,,,9,3,6,1.0275,1.0275,1.1035,1.0702,1.1594,1.5423,1.2922,1.962,0.214286,119.25,0,2,0.854545,0.2118,1,1.1637,Citibanamex,Oro,1,59978.05,54.15,,,,,,,,,,,,,,,,,,,,
4687,On-time,2019-04-22 16:31:59.413489+00,628,1,APPROVED,31,M,20000,RENTADO,1,Negocio propio,Licenciatura,3,Jalisco,,35,15,22273,19671.14,UNION_LIBRE,4,0,PC,,,,21,16,5,0.6632,0.6632,0.3962,0.3798,0.4237,1.2487,1.0462,1.5885,0.0952381,155.249,10,12,0.879121,0.4069,1,0.8969,BBVA Bancomer,IPN,1,19671.14,68.5,,,,,,,,,,,,,,,,,,,,
4672,,2019-04-20 23:39:05.055752+00,631,3,REJECTED,36,M,15000,PROPIO,5,Empleado,Preparatoria,9,México,,35,15,37000,38806.92,CASADO,,0,,,,,14,10,4,1.2774,1.2774,1.0087,0.9656,1.0811,1.4199,1.1897,1.8063,0.242424,181.393,3,16,0.672566,0.4128,1,0.7068,BBVA Bancomer,Oro,1,38806.92,59.3,,,,,,,,,,,,,,,,,,,,
4670,,2019-04-20 21:35:53.216393+00,695,7,REJECTED,33,M,16000,RENTADO,1,Empleado,Licenciatura,1,Chiapas,,25,15,58639,44998.09,CASADO,0,0,CL,,,,5,3,2,1.2849,1.2849,1.3569,1.3099,1.4356,1.259,1.042,1.6221,0,174.423,0,6,0.586957,0.7999,1,0.7258,Citibanamex,Platinum,1,44998.09,51.05,,,,,,,,,,,,,,,,,,,,
4662,,2019-04-20 19:19:34.26865+00,660,5,REJECTED,24,F,12000,PROPIO,0,Empleado,Licenciatura,0,Ciudad de México,,30,15,65861,47867.98,SOLTERO,1,0,AD,,,,4,0,4,0.9409,0.9409,1.5759,1.5093,1.6875,1.0659,0.8876,1.3644,0,96.6527,0,4,0.689655,0.3533,1,0.8952,Invex,Volaris Clásica,-1,47867.98,63,,,,,,,,,,,,,,,,,,,,
4660,On-time,2019-04-20 16:38:26.323056+00,676,7,APPROVED,34,M,7200,RENTADO,2,Negocio propio,Posgrado,4,Jalisco,,28,15,7739,7739.02,UNION_LIBRE,1,1,,,,,8,6,2,1.3381,1.8075,0.9245,0.9066,0.9546,0.2221,0.1845,0.285,0.0833333,161.682,0,5,0.574713,0.3072,1,0.7177,Citibanamex,B•smart,1,7739.02,53.59,,,,,,,,,,,,,,,,,,,,
4659,On-time,2019-04-20 14:45:41.778216+00,689,6,APPROVED,32,M,40000,RENTADO,0,Empleado,Licenciatura,8,Puebla,,26,12,45000,36087.39,SOLTERO,0,0,,,,,8,4,4,0.5198,0.6051,0.5308,0.5157,0.5561,0.2824,0.234,0.3633,0.4,67.1136,1,4,0.767442,0.5234,1,0.7559,HSBC,Clásica,0,26737.84,64.99,American Express,The Gold Elite,0,9349.55,80.04,,,,,,,,,,,,,,,
4657,On-time,2019-04-20 05:55:25.565253+00,693,7,APPROVED,31,F,28000,FAMILIA,0,Empleado,Licenciatura,4,México,,26,12,59000,59171.67,SOLTERO,0,0,,,,,5,1,4,0.253,0.253,0.3268,0.2915,0.3859,0.593,0.4914,0.763,0.2,82.7105,0,1,0.653061,0.8276,1,0.6608,Citibanamex,Clásica,0,27457.05,55.18,Citibanamex,Oro,0,31714.62,54.15,,,,,,,,,,,,,,,
4654,,2019-04-20 01:53:23.159354+00,641,4,REJECTED,35,M,73000,FAMILIA,3,Empleado,Preparatoria,1,Ciudad de México,,33,12,190112,61983.13,CASADO,7,0,CD,,,,14,6,8,1.828,0.5339,1.7406,1.7264,1.7643,,,,0.363636,148.196,1,13,0.30303,0.184,1,0.7975,Scotiabank,Travel Platinum,0,25000,30.36,American Express,The Platinum,-1,9112.36,48.57,BBVA Bancomer,Oro,-1,27870.77,93,,,,,,,,,,
4650,On-time,2019-04-19 16:38:23.396497+00,663,3,APPROVED,39,M,25000,PROPIO,2,Negocio propio,Posgrado,7,Jalisco,,30,9,11424,12002.27,CASADO,0,0,,,1,,14,7,7,0.5096,0.651,0.7962,0.7882,0.8096,0.166,0.1382,0.2124,0.181818,94.5489,2,6,0.659794,0.1459,0.892857,1.0271,American Express,The Gold Elite,1,12002.27,80.04,,,,,,,,,,,,,,,,,,,,
4649,Paid-off,2019-04-19 14:25:47.297382+00,705,7,APPROVED,35,M,13000,PROPIO,1,Empleado,Licenciatura,2,Michoacán de Ocampo,,24,12,6087,6860.64,CASADO,0,0,,,,1,4,1,3,0.1996,0.1996,0.2069,0.1981,0.2217,0.4009,0.3314,0.5172,0.928571,93.3131,1,5,0.708661,1.121,1,0.2824,Santander,Aeromexico,-1,6860.64,58.51,,,,,,,,,,,,,,,,,,,,
4629,,2019-04-18 05:48:47.130496+00,688,7,REJECTED,39,M,29000,PROPIO,1,Empleado,Posgrado,3,Aguascalientes,,26,15,100000,53165.19,SOLTERO,,,CV|CV,,,,6,2,4,1.454,1.454,2.028,1.9974,2.0793,0.114,0.0945,0.1467,1,218.646,0,2,0.612245,0.1482,1,0.7775,American Express,The Platinum,-1,53165.19,65.64,,,,,,,,,,,,,,,,,,,,
4626,On-time,2019-04-18 03:27:49.118385+00,683,8,APPROVED,32,M,35000,PROPIO,0,Negocio propio,Licenciatura,2,Quintana Roo,,27,9,68735,36611.08,CASADO,1,1,,,,,7,4,3,0.2824,0.4915,0.5734,0.5559,0.6026,0.1854,0.1538,0.2382,0,146.364,0,2,0.588235,0.5677,1,0.4673,Banorte / IXE,Clásica,-1,27268.72,61.5,American Express,The Platinum,-1,9342.36,51.95,,,,,,,,,,,,,,,
4625,,2019-04-18 00:32:38.280375+00,698,7,REJECTED,31,M,10000,PROPIO,0,Negocio propio,Licenciatura,2,Ciudad de México,,25,12,50000,46083.17,SOLTERO,0,0,,,,,4,0,3,0.8189,0.8189,1.0291,0.952,1.1579,0.7688,0.6363,0.9905,0.216216,76.2938,1,5,0.574468,0.4689,1,0.9142,BBVA Bancomer,IPN,1,46083.17,111.36,,,,,,,,,,,,,,,,,,,,
4613,,2019-04-17 16:15:57.975325+00,655,7,REJECTED,41,F,10000,RENTADO,1,Negocio propio,Licenciatura,6,Ciudad de México,MONTHLY_DEBT_PAYMENT | LOAN_LARGER_60K,31,12,60000,68726.31,CASADO,0,0,,,,,3,2,1,0.8896,0.8896,0.914,0.7993,1.1062,1.2943,1.0792,1.6548,0.0714286,213.249,1,3,0.628571,1.2319,1,0.8856,Scotiabank,Travel Oro,1,68726.31,54.84,,,,,,,,,,,,,,,,,,,,
4591,,2019-04-16 19:46:07.367025+00,716,8,APPROVED,29,M,10000,PROPIO,0,Empleado,Licenciatura,2,Oaxaca,,22,12,7780,6069,SOLTERO,0,0,,,,,2,2,0,0.0548,0.0548,0.1076,0.0975,0.1246,0.2229,0.1838,0.2883,1,109.486,0,5,0.722689,0.9988,1,,American Express,The Gold Elite,1,6069,80.04,,,,,,,,,,,,,,,,,,,,
4583,On-time,2019-04-16 17:38:47.919298+00,645,5,APPROVED,25,M,12000,RENTADO,2,Empleado,Licenciatura,0,Chihuahua,,33,12,12500,12225.48,UNION_LIBRE,1,1,LC,,,,8,3,5,0.2026,0.2026,0.2585,0.2415,0.287,1.3569,1.1341,1.7304,0.8125,78.1509,1,10,0.209524,0.5063,1,0.4362,Santander,Light,1,12225.48,38.12,,,,,,,,,,,,,,,,,,,,
4576,On-time,2019-04-16 11:20:07.758211+00,649,7,APPROVED,25,M,12000,FAMILIA,0,Empleado,Licenciatura,2,México,,32,12,21000,21000,SOLTERO,0,1,,,,,3,0,3,0.1969,0.1969,0.2674,0.2342,0.3231,0.3674,0.3067,0.4691,0.153846,64.7178,0,3,0.43299,0.8421,1,0.7253,Citibanamex,Oro,1,21000,54.17,,,,,,,,,,,,,,,,,,,,
4573,,2019-04-16 02:41:03.655734+00,625,5,REJECTED,29,M,20000,FAMILIA,0,Empleado,Licenciatura,0,Ciudad de México,,35,12,63000,65595.13,SOLTERO,1,0,,,,,6,3,3,0.6575,0.8733,0.7763,0.7216,0.868,0.6418,0.5377,0.8164,0.0666667,98.3959,3,3,0.68254,0.8636,1,0.7902,Santander,Free,1,65595.13,29.64,,,,,,,,,,,,,,,,,,,,
4569,,2019-04-15 22:03:44.793507+00,647,4,REJECTED,25,M,15000,RENTADO,0,Empleado,Licenciatura,2,México,,32,15,27744,27131.14,SOLTERO,0,0,,,,,5,2,3,1.3987,1.3987,0.6503,0.6201,0.7009,1.3936,1.1634,1.7795,0.47619,35.2237,0,5,0.642202,0.67,1,0.7499,BBVA Bancomer,IPN,1,27131.14,111.36,,,,,,,,,,,,,,,,,,,,
4568,,2019-04-15 21:49:05.937576+00,631,3,REJECTED,36,M,15000,PROPIO,5,Empleado,Preparatoria,9,México,SMALL_PREVIUS_PAYMENTS | MONTHLY_DEBT_PAYMENT | MANY_OPEN_ACCOUNTS | BAD_CREDIT_HISTORY,35,15,88600,,CASADO,,0,,,,,14,10,4,1.2781,1.2781,0.4069,0.4069,0.4069,,,,0.242424,181.223,3,15,0.672566,0,1,0.7068,HSBC,Platinum,0,0,44.52,BBVA Bancomer,Oro,0,0,93,Scotiabank,Travel Oro,0,0,54.84,,,,,,,,,,
4567,,2019-04-15 20:32:39.65405+00,646,3,REJECTED,34,M,53000,RENTADO,2,Empleado,Licenciatura,6,Nuevo León,,32,15,104338,60000,CASADO,3,5,,,,,11,2,9,0.504,0.504,0.6012,0.5823,0.6328,0.7644,0.6381,0.9761,0.83871,141.795,3,7,0.606742,0.2079,1,0.774,American Express,The Gold Elite,-1,60000,80.04,,,,,,,,,,,,,,,,,,,,
4563,On-time,2019-04-15 18:11:25.708049+00,627,1,APPROVED,51,M,45000,PROPIO,2,Negocio propio,Preparatoria,5,Jalisco,,35,12,15400,14914.95,CASADO,0,0,CV|CL|CL,,1,1,9,5,4,0.1178,0.1178,0.1444,0.1389,0.1537,0.1749,0.1465,0.2225,0.0833333,224.824,3,6,0.64,0.4707,0.915663,0.6225,BBVA Bancomer,Oro,1,14914.95,70.87,,,,,,,,,,,,,,,,,,,,
4560,On-time,2019-04-15 16:28:54.241367+00,633,6,APPROVED,26,F,20200,FAMILIA,0,Empleado,Licenciatura,1,Ciudad de México,,34,12,12382,10975.78,SOLTERO,1,0,,,,1,9,7,2,0.9168,0.9168,2.1592,2.1501,2.1744,0.1104,0.0924,0.1406,0.205128,84.9509,15,31,0.431373,0.2521,0.857143,0.7915,Santander,Free,1,10975.78,29.64,,,,,,,,,,,,,,,,,,,,
4559,On-time,2019-04-15 16:27:05.311077+00,627,6,APPROVED,28,F,7000,FAMILIA,1,Empleado,Preparatoria,1,México,,35,15,15500,15443.21,UNION_LIBRE,1,0,,,,,5,1,4,0.6593,0.6593,0.6281,0.5913,0.6898,1.556,1.3037,1.9795,0.275862,53.8862,0,4,0.652778,0.6872,1,0.8721,Citibanamex,Teletón,1,15443.21,78.72,,,,,,,,,,,,,,,,,,,,
4553,On-time,2019-04-15 14:41:28.879507+00,659,7,APPROVED,34,M,12000,FAMILIA,3,Empleado,Licenciatura,0,Jalisco,,31,12,17397,17397.19,UNION_LIBRE,,1,PC,,,,5,0,4,0.2297,0.2297,0.2896,0.2654,0.3302,2.6211,2.1854,3.3511,0.105263,162.312,0,3,0.547619,0.526,1,0.6949,Scotiabank,Básica,1,17397.19,63.53,,,,,,,,,,,,,,,,,,,,
4550,,2019-04-15 11:44:03.676127+00,700,7,REJECTED,45,F,20000,PROPIO,2,Negocio propio,Preparatoria,0,México,,25,15,202000,60000,CASADO,0,0,LC,,,,6,0,4,0.8604,0.8604,1.0129,0.9628,1.0968,0.2236,0.185,0.288,0.0606061,240.375,0,2,0.687023,0.2905,1,0.684,BBVA Bancomer,Oro,-1,60000,59.28,Citibanamex,Teletón,1,0,55.2,,,,,,,,,,,,,,,
4547,On-time,2019-04-15 05:56:55.999808+00,659,3,APPROVED,48,M,12000,PROPIO,1,Empleado,Preparatoria,3,Ciudad de México,,31,12,10000,10234.57,SOLTERO,0,0,,,,,5,3,2,0.755,0.755,0.6703,0.656,0.6941,0.6168,0.5143,0.7886,1,96.1013,3,42,0.426966,0.6744,0.882353,1.0117,Scotiabank,Travel Clásica,1,10234.57,63.61,,,,,,,,,,,,,,,,,,,,
4539,On-time,2019-04-15 03:16:44.910449+00,718,8,APPROVED,39,F,16000,PROPIO,2,Negocio propio,Licenciatura,3,Ciudad de México,,22,15,24574,24987.88,CASADO,0,0,,,,,3,388,2,0.1713,0.1713,0.2279,0.2018,0.2716,1.5875,1.3088,2.0533,0.3,165.131,0,4,0.611111,0.769,1,0.9998,Citibanamex,Clásica,1,24987.88,55.18,,,,,,,,,,,,,,,,,,,,
4535,,2019-04-15 02:24:36.767746+00,661,6,REJECTED,29,F,7000,RENTADO,0,Negocio propio,Licenciatura,4,Guanajuato,,30,15,17000,18242.12,SOLTERO,0,0,FN,,,,8,0,7,0.4478,0.4478,0.5813,0.5378,0.6542,1.5181,1.2642,1.9433,0.0666667,91.0964,2,3,0.579439,0.4849,1,0.613,Santander,American Express,-1,18242.12,58.56,,,,,,,,,,,,,,,,,,,,
4534,On-time,2019-04-15 01:42:17.504886+00,690,6,APPROVED,27,M,19000,RENTADO,0,Empleado,Licenciatura,3,Ciudad de México,,26,9,20674,21058.38,SOLTERO,0,0,,,,,2,0,2,0.1,0.1,0.1081,0.0896,0.1391,0.4759,0.3943,0.6123,1,98.2288,5,9,0.429907,0.9234,1,0.9503,BBVA Bancomer,Azul,1,3825.36,70.77,BBVA Bancomer,Afinidad UNAM,1,17233.02,70.78,,,,,,,,,,,,,,,
4533,,2019-04-15 00:23:17.66694+00,710,8,REJECTED,48,M,26000,PROPIO,2,Empleado,Licenciatura,1,Jalisco,,23,12,120000,120046.12,CASADO,0,0,PR,,,1,3,2,1,0.3727,0.3727,0.733,0.6557,0.8621,1.918,1.5832,2.4774,0.444444,228.961,0,3,0.787879,1.0323,1,0.9302,Santander,Free,-1,120046.12,37.7,,,,,,,,,,,,,,,,,,,,
4523,,2019-04-14 18:23:46.883958+00,650,7,REJECTED,45,F,46000,PROPIO,0,Empleado,Licenciatura,0,México,,32,12,133105700,68515.73,SOLTERO,1,0,CL,,,,14,7,7,1.1838,1.1838,1.5274,1.5025,1.569,0.7823,0.653,0.9988,0.148148,226.727,0,1,0.612613,0.1386,1,0.883,Citibanamex,Platinum,1,41208.62,40.54,Citibanamex,Clásica,1,27307.11,76.44,,,,,,,,,,,,,,,
4518,On-time,2019-04-14 17:00:22.563195+00,633,2,APPROVED,27,M,47000,PROPIO,0,Empleado,Licenciatura,2,Sonora,,34,12,55600,46684.85,SOLTERO,9,3,,,,,6,2,4,0.2163,0.2163,0.2616,0.2451,0.2894,0.1741,0.1457,0.2217,0.8,97.9516,0,6,0.228571,0.5243,1,0.9605,Santander,Zero,1,21948.77,56.57,Citibanamex,Citi Rewards,1,24736.08,54.68,,,,,,,,,,,,,,,
4515,On-time,2019-04-14 15:42:34.949457+00,651,7,APPROVED,26,F,15000,RENTADO,1,Empleado,Licenciatura,2,Chihuahua,,32,12,60000,60000,CASADO,1,0,,,,,6,125,5,0.4586,0.4586,0.6006,0.5338,0.7125,0.4296,0.3586,0.5486,1,82.9175,0,1,0.292683,0.728,1,0.8558,Citibanamex,Clásica,1,15371.27,55.18,Citibanamex,Oro,1,44628.73,78.84,,,,,,,,,,,,,,,
4514,,2019-04-14 15:42:01.8635+00,700,8,APPROVED,29,M,20000,PROPIO,0,Negocio propio,Posgrado,0,Zacatecas,,25,15,49000,27019.84,CASADO,0,0,,,,,2,0,2,0.2008,0.2008,0.2383,0.2157,0.2761,0.3318,0.2746,0.4274,0.121212,125.048,0,2,0.632653,0.5608,1,1.0256,Santander,Uni-Santander K,1,27019.84,58.53,,,,,,,,,,,,,,,,,,,,
4512,,2019-04-14 15:34:02.432732+00,631,3,REJECTED,22,F,7000,FAMILIA,0,Negocio propio,Licenciatura,5,Nayarit,,35,15,15700,15815.62,SOLTERO,1,0,,,,,8,4,4,1.7577,1.7577,1.3619,1.3242,1.4251,0.4822,0.404,0.6135,0,39.9819,2,5,0.634146,0.49,1,1.191,American Express,The Gold Elite,0,7281.8,80.04,Inbursa,Clásica,1,8533.82,48,,,,,,,,,,,,,,,
4511,On-time,2019-04-14 15:26:30.140247+00,665,8,APPROVED,26,M,16000,RENTADO,0,Empleado,Licenciatura,3,Guanajuato,,30,9,69843,48083.62,SOLTERO,0,0,,,,,10,4,6,0.527,1.0909,0.6603,0.6101,0.7444,0.4287,0.357,0.5488,0.0714286,91.0478,0,2,0.697674,0.779,1,0.6805,BBVA Bancomer,Oro,1,23168.65,65.62,Citibanamex,B•smart,1,24914.97,55.2,,,,,,,,,,,,,,,
4506,,2019-04-14 14:42:27.821131+00,713,8,REJECTED,38,M,10000,RENTADO,1,Negocio propio,Licenciatura,6,Quintana Roo,,23,12,12000,11838.18,SOLTERO,0,0,,,,,5,3,2,5.0353,5.3567,0.6392,0.6194,0.6723,1.3807,1.1397,1.7835,0.117647,179.593,0,3,0.5,1.3479,1,0.4069,BBVA Bancomer,Azul,0,11838.18,70.78,,,,,,,,,,,,,,,,,,,,
